#motif_id	motif_name	motif_description	source_name	source_version	gene_name	motif_similarity_qvalue	similar_motif_id	similar_motif_description	orthologous_identity	orthologous_gene_name	orthologous_species	description
M07232_3.00	M07232_3.00	CAMTA5	PlantTFDB	1.0	CAMTA5	0	None	None	1	None	None	gene is directly annotated
M07233_3.00_EICBP.B	M07233_3.00_EICBP.B	EICBP.B	PlantTFDB	1.0	EICBP.B	0	None	None	1	None	None	gene is directly annotated
M07233_3.00_CMTA2	M07233_3.00_CMTA2	CMTA2	PlantTFDB	1.0	CMTA2	0	None	None	1	None	None	gene is directly annotated
M07234_3.00	M07234_3.00	DOF1.5	PlantTFDB	1.0	DOF1.5	0	None	None	1	None	None	gene is directly annotated
M07235_3.00	M07235_3.00	DOF5.1	PlantTFDB	1.0	DOF5.1	0	None	None	1	None	None	gene is directly annotated
M07237_3.00	M07237_3.00	CDF2	PlantTFDB	1.0	CDF2	0	None	None	1	None	None	gene is directly annotated
M07239_3.00	M07239_3.00	DOF3.2	PlantTFDB	1.0	DOF3.2	0	None	None	1	None	None	gene is directly annotated
M07242_3.00	M07242_3.00	DOF1.2	PlantTFDB	1.0	DOF1.2	0	None	None	1	None	None	gene is directly annotated
M07243_3.00	M07243_3.00	AT1G26790	PlantTFDB	1.0	AT1G26790	0	None	None	1	None	None	gene is directly annotated
M07244_3.00	M07244_3.00	DOF4.1	PlantTFDB	1.0	DOF4.1	0	None	None	1	None	None	gene is directly annotated
M07246_3.00_DOF3.1	M07246_3.00_DOF3.1	DOF3.1	PlantTFDB	1.0	DOF3.1	0	None	None	1	None	None	gene is directly annotated
M07246_3.00_DOF4.3	M07246_3.00_DOF4.3	DOF4.3	PlantTFDB	1.0	DOF4.3	0	None	None	1	None	None	gene is directly annotated
M07257_3.00_DOF1.8	M07257_3.00_DOF1.8	DOF1.8	PlantTFDB	1.0	DOF1.8	0	None	None	1	None	None	gene is directly annotated
M07257_3.00_DOF4.2	M07257_3.00_DOF4.2	DOF4.2	PlantTFDB	1.0	DOF4.2	0	None	None	1	None	None	gene is directly annotated
M07259_3.00	M07259_3.00	CDF5	PlantTFDB	1.0	CDF5	0	None	None	1	None	None	gene is directly annotated
M07260_3.00	M07260_3.00	DOF1.6	PlantTFDB	1.0	DOF1.6	0	None	None	1	None	None	gene is directly annotated
M07265_3.00	M07265_3.00	OBP2	PlantTFDB	1.0	OBP2	0	None	None	1	None	None	gene is directly annotated
M07267_3.00	M07267_3.00	CDF4	PlantTFDB	1.0	CDF4	0	None	None	1	None	None	gene is directly annotated
M07269_3.00	M07269_3.00	DOF2.2	PlantTFDB	1.0	DOF2.2	0	None	None	1	None	None	gene is directly annotated
M07270_3.00_DOF2.1	M07270_3.00_DOF2.1	DOF2.1	PlantTFDB	1.0	DOF2.1	0	None	None	1	None	None	gene is directly annotated
M07270_3.00_DOF2.5	M07270_3.00_DOF2.5	DOF2.5	PlantTFDB	1.0	DOF2.5	0	None	None	1	None	None	gene is directly annotated
M07270_3.00_DOF5.8	M07270_3.00_DOF5.8	DOF5.8	PlantTFDB	1.0	DOF5.8	0	None	None	1	None	None	gene is directly annotated
M07273_3.00	M07273_3.00	DOF3.4	PlantTFDB	1.0	DOF3.4	0	None	None	1	None	None	gene is directly annotated
M07282_3.00	M07282_3.00	EIL3	PlantTFDB	1.0	EIL3	0	None	None	1	None	None	gene is directly annotated
M07284_3.00	M07284_3.00	EIN3	PlantTFDB	1.0	EIN3	0	None	None	1	None	None	gene is directly annotated
M07286_3.00	M07286_3.00	FAR1	PlantTFDB	1.0	FAR1	0	None	None	1	None	None	gene is directly annotated
M07287_3.00	M07287_3.00	GATA12	PlantTFDB	1.0	GATA12	0	None	None	1	None	None	gene is directly annotated
M07288_3.00	M07288_3.00	GATA24	PlantTFDB	1.0	GATA24	0	None	None	1	None	None	gene is directly annotated
M07289_3.00	M07289_3.00	GATA20	PlantTFDB	1.0	GATA20	0	None	None	1	None	None	gene is directly annotated
M07293_3.00	M07293_3.00	GATA3	PlantTFDB	1.0	GATA3	0	None	None	1	None	None	gene is directly annotated
M07294_3.00	M07294_3.00	GATA14	PlantTFDB	1.0	GATA14	0	None	None	1	None	None	gene is directly annotated
M07295_3.00	M07295_3.00	GATA9	PlantTFDB	1.0	GATA9	0	None	None	1	None	None	gene is directly annotated
M07296_3.00	M07296_3.00	GATA8	PlantTFDB	1.0	GATA8	0	None	None	1	None	None	gene is directly annotated
M07298_3.00	M07298_3.00	GATA18	PlantTFDB	1.0	GATA18	0	None	None	1	None	None	gene is directly annotated
M07299_3.00	M07299_3.00	GATA19	PlantTFDB	1.0	GATA19	0	None	None	1	None	None	gene is directly annotated
M07300_3.00	M07300_3.00	GATA13	PlantTFDB	1.0	GATA13	0	None	None	1	None	None	gene is directly annotated
M07301_3.00	M07301_3.00	GATA10	PlantTFDB	1.0	GATA10	0	None	None	1	None	None	gene is directly annotated
M07302_3.00_GATA15	M07302_3.00_GATA15	GATA15	PlantTFDB	1.0	GATA15	0	None	None	1	None	None	gene is directly annotated
M07302_3.00_GATA16	M07302_3.00_GATA16	GATA16	PlantTFDB	1.0	GATA16	0	None	None	1	None	None	gene is directly annotated
M07303_3.00	M07303_3.00	ATHB-15	PlantTFDB	1.0	ATHB-15	0	None	None	1	None	None	gene is directly annotated
M07304_3.00_ATHB-9	M07304_3.00_ATHB-9	ATHB-9	PlantTFDB	1.0	ATHB-9	0	None	None	1	None	None	gene is directly annotated
M07304_3.00_ATHB-8	M07304_3.00_ATHB-8	ATHB-8	PlantTFDB	1.0	ATHB-8	0	None	None	1	None	None	gene is directly annotated
M07304_3.00_REV	M07304_3.00_REV	REV	PlantTFDB	1.0	REV	0	None	None	1	None	None	gene is directly annotated
M07306_3.00_ATHB-21	M07306_3.00_ATHB-21	ATHB-21	PlantTFDB	1.0	ATHB-21	0	None	None	1	None	None	gene is directly annotated
M07306_3.00_ATHB-7	M07306_3.00_ATHB-7	ATHB-7	PlantTFDB	1.0	ATHB-7	0	None	None	1	None	None	gene is directly annotated
M07306_3.00_ATHB-16	M07306_3.00_ATHB-16	ATHB-16	PlantTFDB	1.0	ATHB-16	0	None	None	1	None	None	gene is directly annotated
M07307_3.00_ATHB-X	M07307_3.00_ATHB-X	ATHB-X	PlantTFDB	1.0	ATHB-X	0	None	None	1	None	None	gene is directly annotated
M07307_3.00_ATHB-4	M07307_3.00_ATHB-4	ATHB-4	PlantTFDB	1.0	ATHB-4	0	None	None	1	None	None	gene is directly annotated
M07308_3.00	M07308_3.00	ATHB-17	PlantTFDB	1.0	ATHB-17	0	None	None	1	None	None	gene is directly annotated
M07310_3.00_WUS	M07310_3.00_WUS	WUS	PlantTFDB	1.0	WUS	0	None	None	1	None	None	gene is directly annotated
M07310_3.00_WOX5	M07310_3.00_WOX5	WOX5	PlantTFDB	1.0	WOX5	0	None	None	1	None	None	gene is directly annotated
M07310_3.00_WOX2	M07310_3.00_WOX2	WOX2	PlantTFDB	1.0	WOX2	0	None	None	1	None	None	gene is directly annotated
M07311_3.00_WOX4	M07311_3.00_WOX4	WOX4	PlantTFDB	1.0	WOX4	0	None	None	1	None	None	gene is directly annotated
M07311_3.00_WOX3	M07311_3.00_WOX3	WOX3	PlantTFDB	1.0	WOX3	0	None	None	1	None	None	gene is directly annotated
M07311_3.00_WOX7	M07311_3.00_WOX7	WOX7	PlantTFDB	1.0	WOX7	0	None	None	1	None	None	gene is directly annotated
M07315_3.00	M07315_3.00	ATHB-53	PlantTFDB	1.0	ATHB-53	0	None	None	1	None	None	gene is directly annotated
M07318_3.00_HAT5	M07318_3.00_HAT5	HAT5	PlantTFDB	1.0	HAT5	0	None	None	1	None	None	gene is directly annotated
M07318_3.00_ATHB-52	M07318_3.00_ATHB-52	ATHB-52	PlantTFDB	1.0	ATHB-52	0	None	None	1	None	None	gene is directly annotated
M07319_3.00	M07319_3.00	ATHB-13	PlantTFDB	1.0	ATHB-13	0	None	None	1	None	None	gene is directly annotated
M07321_3.00_WOX9	M07321_3.00_WOX9	WOX9	PlantTFDB	1.0	WOX9	0	None	None	1	None	None	gene is directly annotated
M07321_3.00_WOX11	M07321_3.00_WOX11	WOX11	PlantTFDB	1.0	WOX11	0	None	None	1	None	None	gene is directly annotated
M07321_3.00_WOX12	M07321_3.00_WOX12	WOX12	PlantTFDB	1.0	WOX12	0	None	None	1	None	None	gene is directly annotated
M07321_3.00_WOX8	M07321_3.00_WOX8	WOX8	PlantTFDB	1.0	WOX8	0	None	None	1	None	None	gene is directly annotated
M07322_3.00_PDF2	M07322_3.00_PDF2	PDF2	PlantTFDB	1.0	PDF2	0	None	None	1	None	None	gene is directly annotated
M07322_3.00_HDG7	M07322_3.00_HDG7	HDG7	PlantTFDB	1.0	HDG7	0	None	None	1	None	None	gene is directly annotated
M07324_3.00_HDG12	M07324_3.00_HDG12	HDG12	PlantTFDB	1.0	HDG12	0	None	None	1	None	None	gene is directly annotated
M07324_3.00_HDG11	M07324_3.00_HDG11	HDG11	PlantTFDB	1.0	HDG11	0	None	None	1	None	None	gene is directly annotated
M07325_3.00	M07325_3.00	GL2	PlantTFDB	1.0	GL2	0	None	None	1	None	None	gene is directly annotated
M07326_3.00_HDG3	M07326_3.00_HDG3	HDG3	PlantTFDB	1.0	HDG3	0	None	None	1	None	None	gene is directly annotated
M07326_3.00_HDG8	M07326_3.00_HDG8	HDG8	PlantTFDB	1.0	HDG8	0	None	None	1	None	None	gene is directly annotated
M07326_3.00_ANL2	M07326_3.00_ANL2	ANL2	PlantTFDB	1.0	ANL2	0	None	None	1	None	None	gene is directly annotated
M07327_3.00	M07327_3.00	HAT14	PlantTFDB	1.0	HAT14	0	None	None	1	None	None	gene is directly annotated
M07328_3.00_HAT3	M07328_3.00_HAT3	HAT3	PlantTFDB	1.0	HAT3	0	None	None	1	None	None	gene is directly annotated
M07328_3.00_HAT2	M07328_3.00_HAT2	HAT2	PlantTFDB	1.0	HAT2	0	None	None	1	None	None	gene is directly annotated
M07331_3.00	M07331_3.00	HAT1	PlantTFDB	1.0	HAT1	0	None	None	1	None	None	gene is directly annotated
M07333_3.00	M07333_3.00	ATHB-51	PlantTFDB	1.0	ATHB-51	0	None	None	1	None	None	gene is directly annotated
M07335_3.00_HAT4	M07335_3.00_HAT4	HAT4	PlantTFDB	1.0	HAT4	0	None	None	1	None	None	gene is directly annotated
M07335_3.00_HAT22	M07335_3.00_HAT22	HAT22	PlantTFDB	1.0	HAT22	0	None	None	1	None	None	gene is directly annotated
M07336_3.00_HDG2	M07336_3.00_HDG2	HDG2	PlantTFDB	1.0	HDG2	0	None	None	1	None	None	gene is directly annotated
M07336_3.00_HDG5	M07336_3.00_HDG5	HDG5	PlantTFDB	1.0	HDG5	0	None	None	1	None	None	gene is directly annotated
M07339_3.00	M07339_3.00	AT1G27045	PlantTFDB	1.0	AT1G27045	0	None	None	1	None	None	gene is directly annotated
M07341_3.00_HSFA5	M07341_3.00_HSFA5	HSFA5	PlantTFDB	1.0	HSFA5	0	None	None	1	None	None	gene is directly annotated
M07341_3.00_HSFA1A	M07341_3.00_HSFA1A	HSFA1A	PlantTFDB	1.0	HSFA1A	0	None	None	1	None	None	gene is directly annotated
M07342_3.00_HSFA1E	M07342_3.00_HSFA1E	HSFA1E	PlantTFDB	1.0	HSFA1E	0	None	None	1	None	None	gene is directly annotated
M07342_3.00_HSFA3	M07342_3.00_HSFA3	HSFA3	PlantTFDB	1.0	HSFA3	0	None	None	1	None	None	gene is directly annotated
M07344_3.00_AT1G77570	M07344_3.00_AT1G77570	AT1G77570	PlantTFDB	1.0	AT1G77570	0	None	None	1	None	None	gene is directly annotated
M07344_3.00_HSFA1B	M07344_3.00_HSFA1B	HSFA1B	PlantTFDB	1.0	HSFA1B	0	None	None	1	None	None	gene is directly annotated
M07345_3.00_HSFA1D	M07345_3.00_HSFA1D	HSFA1D	PlantTFDB	1.0	HSFA1D	0	None	None	1	None	None	gene is directly annotated
M07345_3.00_HSFA7A	M07345_3.00_HSFA7A	HSFA7A	PlantTFDB	1.0	HSFA7A	0	None	None	1	None	None	gene is directly annotated
M07345_3.00_HSFA4C	M07345_3.00_HSFA4C	HSFA4C	PlantTFDB	1.0	HSFA4C	0	None	None	1	None	None	gene is directly annotated
M07346_3.00	M07346_3.00	HSFA6A	PlantTFDB	1.0	HSFA6A	0	None	None	1	None	None	gene is directly annotated
M07348_3.00	M07348_3.00	HSFB3	PlantTFDB	1.0	HSFB3	0	None	None	1	None	None	gene is directly annotated
M07349_3.00	M07349_3.00	HSFA9	PlantTFDB	1.0	HSFA9	0	None	None	1	None	None	gene is directly annotated
M07352_3.00	M07352_3.00	HSFA8	PlantTFDB	1.0	HSFA8	0	None	None	1	None	None	gene is directly annotated
M07354_3.00	M07354_3.00	HSFA4A	PlantTFDB	1.0	HSFA4A	0	None	None	1	None	None	gene is directly annotated
M07356_3.00	M07356_3.00	HSFA2	PlantTFDB	1.0	HSFA2	0	None	None	1	None	None	gene is directly annotated
M07358_3.00	M07358_3.00	LBD2	PlantTFDB	1.0	LBD2	0	None	None	1	None	None	gene is directly annotated
M07360_3.00_LBD6	M07360_3.00_LBD6	LBD6	PlantTFDB	1.0	LBD6	0	None	None	1	None	None	gene is directly annotated
M07360_3.00_LBD10	M07360_3.00_LBD10	LBD10	PlantTFDB	1.0	LBD10	0	None	None	1	None	None	gene is directly annotated
M07360_3.00_LBD36	M07360_3.00_LBD36	LBD36	PlantTFDB	1.0	LBD36	0	None	None	1	None	None	gene is directly annotated
M07361_3.00	M07361_3.00	LBD15	PlantTFDB	1.0	LBD15	0	None	None	1	None	None	gene is directly annotated
M07362_3.00	M07362_3.00	LBD13	PlantTFDB	1.0	LBD13	0	None	None	1	None	None	gene is directly annotated
M07364_3.00	M07364_3.00	LBD30	PlantTFDB	1.0	LBD30	0	None	None	1	None	None	gene is directly annotated
M07365_3.00	M07365_3.00	LBD31	PlantTFDB	1.0	LBD31	0	None	None	1	None	None	gene is directly annotated
M07366_3.00	M07366_3.00	LBD19	PlantTFDB	1.0	LBD19	0	None	None	1	None	None	gene is directly annotated
M07367_3.00_LBD16	M07367_3.00_LBD16	LBD16	PlantTFDB	1.0	LBD16	0	None	None	1	None	None	gene is directly annotated
M07367_3.00_LBD20	M07367_3.00_LBD20	LBD20	PlantTFDB	1.0	LBD20	0	None	None	1	None	None	gene is directly annotated
M07370_3.00_LBD23	M07370_3.00_LBD23	LBD23	PlantTFDB	1.0	LBD23	0	None	None	1	None	None	gene is directly annotated
M07370_3.00_LBD24	M07370_3.00_LBD24	LBD24	PlantTFDB	1.0	LBD24	0	None	None	1	None	None	gene is directly annotated
M07371_3.00	M07371_3.00	LBD25	PlantTFDB	1.0	LBD25	0	None	None	1	None	None	gene is directly annotated
M07373_3.00	M07373_3.00	AT-GTL1	PlantTFDB	1.0	AT-GTL1	0	None	None	1	None	None	gene is directly annotated
M07378_3.00	M07378_3.00	ASIL2	PlantTFDB	1.0	ASIL2	0	None	None	1	None	None	gene is directly annotated
M07384_3.00_AT3G11100	M07384_3.00_AT3G11100	AT3G11100	PlantTFDB	1.0	AT3G11100	0	None	None	1	None	None	gene is directly annotated
M07384_3.00_ENAP2	M07384_3.00_ENAP2	ENAP2	PlantTFDB	1.0	ENAP2	0	None	None	1	None	None	gene is directly annotated
M07387_3.00	M07387_3.00	AGL63	PlantTFDB	1.0	AGL63	0	None	None	1	None	None	gene is directly annotated
M07388_3.00_AGL56	M07388_3.00_AGL56	AGL56	PlantTFDB	1.0	AGL56	0	None	None	1	None	None	gene is directly annotated
M07388_3.00_AGL55	M07388_3.00_AGL55	AGL55	PlantTFDB	1.0	AGL55	0	None	None	1	None	None	gene is directly annotated
M07389_3.00	M07389_3.00	TT16	PlantTFDB	1.0	TT16	0	None	None	1	None	None	gene is directly annotated
M07392_3.00	M07392_3.00	AGL17	PlantTFDB	1.0	AGL17	0	None	None	1	None	None	gene is directly annotated
M07395_3.00_AGL27	M07395_3.00_AGL27	AGL27	PlantTFDB	1.0	AGL27	0	None	None	1	None	None	gene is directly annotated
M07395_3.00_AGL31	M07395_3.00_AGL31	AGL31	PlantTFDB	1.0	AGL31	0	None	None	1	None	None	gene is directly annotated
M07395_3.00_MAF4	M07395_3.00_MAF4	MAF4	PlantTFDB	1.0	MAF4	0	None	None	1	None	None	gene is directly annotated
M07395_3.00_MAF5	M07395_3.00_MAF5	MAF5	PlantTFDB	1.0	MAF5	0	None	None	1	None	None	gene is directly annotated
M07396_3.00	M07396_3.00	MAF3	PlantTFDB	1.0	MAF3	0	None	None	1	None	None	gene is directly annotated
M07397_3.00	M07397_3.00	AGL3	PlantTFDB	1.0	AGL3	0	None	None	1	None	None	gene is directly annotated
M07399_3.00_AT3G05860	M07399_3.00_AT3G05860	AT3G05860	PlantTFDB	1.0	AT3G05860	0	None	None	1	None	None	gene is directly annotated
M07399_3.00_AT5G27810	M07399_3.00_AT5G27810	AT5G27810	PlantTFDB	1.0	AT5G27810	0	None	None	1	None	None	gene is directly annotated
M07399_3.00_AGL80	M07399_3.00_AGL80	AGL80	PlantTFDB	1.0	AGL80	0	None	None	1	None	None	gene is directly annotated
M07401_3.00	M07401_3.00	AT5G23930	PlantTFDB	1.0	AT5G23930	0	None	None	1	None	None	gene is directly annotated
M07404_3.00_MYB14	M07404_3.00_MYB14	MYB14	PlantTFDB	1.0	MYB14	0	None	None	1	None	None	gene is directly annotated
M07404_3.00_AtMYB10	M07404_3.00_AtMYB10	AtMYB10	PlantTFDB	1.0	AtMYB10	0	None	None	1	None	None	gene is directly annotated
M07404_3.00_MYB15	M07404_3.00_MYB15	MYB15	PlantTFDB	1.0	MYB15	0	None	None	1	None	None	gene is directly annotated
M07405_3.00	M07405_3.00	AtMYB9	PlantTFDB	1.0	AtMYB9	0	None	None	1	None	None	gene is directly annotated
M07406_3.00	M07406_3.00	MYB96	PlantTFDB	1.0	MYB96	0	None	None	1	None	None	gene is directly annotated
M07407_3.00_MYB83	M07407_3.00_MYB83	MYB83	PlantTFDB	1.0	MYB83	0	None	None	1	None	None	gene is directly annotated
M07407_3.00_MYB46	M07407_3.00_MYB46	MYB46	PlantTFDB	1.0	MYB46	0	None	None	1	None	None	gene is directly annotated
M07408_3.00_AtMYB103	M07408_3.00_AtMYB103	AtMYB103	PlantTFDB	1.0	AtMYB103	0	None	None	1	None	None	gene is directly annotated
M07408_3.00_MYB26	M07408_3.00_MYB26	MYB26	PlantTFDB	1.0	MYB26	0	None	None	1	None	None	gene is directly annotated
M07408_3.00_AtMYB19	M07408_3.00_AtMYB19	AtMYB19	PlantTFDB	1.0	AtMYB19	0	None	None	1	None	None	gene is directly annotated
M07411_3.00	M07411_3.00	ATMYB72	PlantTFDB	1.0	ATMYB72	0	None	None	1	None	None	gene is directly annotated
M07415_3.00_MYB122	M07415_3.00_MYB122	MYB122	PlantTFDB	1.0	MYB122	0	None	None	1	None	None	gene is directly annotated
M07415_3.00_MYB32	M07415_3.00_MYB32	MYB32	PlantTFDB	1.0	MYB32	0	None	None	1	None	None	gene is directly annotated
M07415_3.00_MYB29	M07415_3.00_MYB29	MYB29	PlantTFDB	1.0	MYB29	0	None	None	1	None	None	gene is directly annotated
M07415_3.00_MYB76	M07415_3.00_MYB76	MYB76	PlantTFDB	1.0	MYB76	0	None	None	1	None	None	gene is directly annotated
M07415_3.00_MYB34	M07415_3.00_MYB34	MYB34	PlantTFDB	1.0	MYB34	0	None	None	1	None	None	gene is directly annotated
M07415_3.00_MYB28	M07415_3.00_MYB28	MYB28	PlantTFDB	1.0	MYB28	0	None	None	1	None	None	gene is directly annotated
M07419_3.00_MYB62	M07419_3.00_MYB62	MYB62	PlantTFDB	1.0	MYB62	0	None	None	1	None	None	gene is directly annotated
M07419_3.00_AtMYB78	M07419_3.00_AtMYB78	AtMYB78	PlantTFDB	1.0	AtMYB78	0	None	None	1	None	None	gene is directly annotated
M07424_3.00	M07424_3.00	KAN3	PlantTFDB	1.0	KAN3	0	None	None	1	None	None	gene is directly annotated
M07431_3.00_MYB75	M07431_3.00_MYB75	MYB75	PlantTFDB	1.0	MYB75	0	None	None	1	None	None	gene is directly annotated
M07431_3.00_MYB113	M07431_3.00_MYB113	MYB113	PlantTFDB	1.0	MYB113	0	None	None	1	None	None	gene is directly annotated
M07431_3.00_MYB114	M07431_3.00_MYB114	MYB114	PlantTFDB	1.0	MYB114	0	None	None	1	None	None	gene is directly annotated
M07431_3.00_MYB90	M07431_3.00_MYB90	MYB90	PlantTFDB	1.0	MYB90	0	None	None	1	None	None	gene is directly annotated
M07432_3.00_ATMYB48	M07432_3.00_ATMYB48	ATMYB48	PlantTFDB	1.0	ATMYB48	0	None	None	1	None	None	gene is directly annotated
M07432_3.00_AtMYB79	M07432_3.00_AtMYB79	AtMYB79	PlantTFDB	1.0	AtMYB79	0	None	None	1	None	None	gene is directly annotated
M07433_3.00_MYB112	M07433_3.00_MYB112	MYB112	PlantTFDB	1.0	MYB112	0	None	None	1	None	None	gene is directly annotated
M07433_3.00_MYB24	M07433_3.00_MYB24	MYB24	PlantTFDB	1.0	MYB24	0	None	None	1	None	None	gene is directly annotated
M07436_3.00	M07436_3.00	MYB56	PlantTFDB	1.0	MYB56	0	None	None	1	None	None	gene is directly annotated
M07438_3.00	M07438_3.00	TRB1	PlantTFDB	1.0	TRB1	0	None	None	1	None	None	gene is directly annotated
M07440_3.00	M07440_3.00	MYB94	PlantTFDB	1.0	MYB94	0	None	None	1	None	None	gene is directly annotated
M07441_3.00	M07441_3.00	MYB60	PlantTFDB	1.0	MYB60	0	None	None	1	None	None	gene is directly annotated
M07449_3.00	M07449_3.00	HHO2	PlantTFDB	1.0	HHO2	0	None	None	1	None	None	gene is directly annotated
M07451_3.00_PHL4	M07451_3.00_PHL4	PHL4	PlantTFDB	1.0	PHL4	0	None	None	1	None	None	gene is directly annotated
M07451_3.00_PHL1	M07451_3.00_PHL1	PHL1	PlantTFDB	1.0	PHL1	0	None	None	1	None	None	gene is directly annotated
M07453_3.00_F3A4.140	M07453_3.00_F3A4.140	F3A4.140	PlantTFDB	1.0	F3A4.140	0	None	None	1	None	None	gene is directly annotated
M07453_3.00_MYB73	M07453_3.00_MYB73	MYB73	PlantTFDB	1.0	MYB73	0	None	None	1	None	None	gene is directly annotated
M07455_3.00	M07455_3.00	MYB101	PlantTFDB	1.0	MYB101	0	None	None	1	None	None	gene is directly annotated
M07459_3.00	M07459_3.00	ASR3	PlantTFDB	1.0	ASR3	0	None	None	1	None	None	gene is directly annotated
M07462_3.00	M07462_3.00	AT2G42660	PlantTFDB	1.0	AT2G42660	0	None	None	1	None	None	gene is directly annotated
M07464_3.00	M07464_3.00	MYB116	PlantTFDB	1.0	MYB116	0	None	None	1	None	None	gene is directly annotated
M07465_3.00	M07465_3.00	MYB21	PlantTFDB	1.0	MYB21	0	None	None	1	None	None	gene is directly annotated
M07469_3.00	M07469_3.00	PHL11	PlantTFDB	1.0	PHL11	0	None	None	1	None	None	gene is directly annotated
M07471_3.00	M07471_3.00	MYB55	PlantTFDB	1.0	MYB55	0	None	None	1	None	None	gene is directly annotated
M07475_3.00	M07475_3.00	RVE8	PlantTFDB	1.0	RVE8	0	None	None	1	None	None	gene is directly annotated
M07476_3.00	M07476_3.00	LHY	PlantTFDB	1.0	LHY	0	None	None	1	None	None	gene is directly annotated
M07482_3.00	M07482_3.00	MYB97	PlantTFDB	1.0	MYB97	0	None	None	1	None	None	gene is directly annotated
M07483_3.00	M07483_3.00	ATY53	PlantTFDB	1.0	ATY53	0	None	None	1	None	None	gene is directly annotated
M07488_3.00_AT1G14600	M07488_3.00_AT1G14600	AT1G14600	PlantTFDB	1.0	AT1G14600	0	None	None	1	None	None	gene is directly annotated
M07488_3.00_PHL13	M07488_3.00_PHL13	PHL13	PlantTFDB	1.0	PHL13	0	None	None	1	None	None	gene is directly annotated
M07489_3.00_MYB13	M07489_3.00_MYB13	MYB13	PlantTFDB	1.0	MYB13	0	None	None	1	None	None	gene is directly annotated
M07489_3.00_MYB63	M07489_3.00_MYB63	MYB63	PlantTFDB	1.0	MYB63	0	None	None	1	None	None	gene is directly annotated
M07491_3.00	M07491_3.00	AT1G69580	PlantTFDB	1.0	AT1G69580	0	None	None	1	None	None	gene is directly annotated
M07493_3.00	M07493_3.00	MYB118	PlantTFDB	1.0	MYB118	0	None	None	1	None	None	gene is directly annotated
M07495_3.00	M07495_3.00	MYB30	PlantTFDB	1.0	MYB30	0	None	None	1	None	None	gene is directly annotated
M07496_3.00	M07496_3.00	ATMYB121	PlantTFDB	1.0	ATMYB121	0	None	None	1	None	None	gene is directly annotated
M07497_3.00_TRP3	M07497_3.00_TRP3	TRP3	PlantTFDB	1.0	TRP3	0	None	None	1	None	None	gene is directly annotated
M07497_3.00_TRFL4	M07497_3.00_TRFL4	TRFL4	PlantTFDB	1.0	TRFL4	0	None	None	1	None	None	gene is directly annotated
M07501_3.00	M07501_3.00	AtMYB70	PlantTFDB	1.0	AtMYB70	0	None	None	1	None	None	gene is directly annotated
M07502_3.00	M07502_3.00	MYB27	PlantTFDB	1.0	MYB27	0	None	None	1	None	None	gene is directly annotated
M07504_3.00	M07504_3.00	MYB93	PlantTFDB	1.0	MYB93	0	None	None	1	None	None	gene is directly annotated
M07507_3.00_LAF1	M07507_3.00_LAF1	LAF1	PlantTFDB	1.0	LAF1	0	None	None	1	None	None	gene is directly annotated
M07507_3.00_MYB92	M07507_3.00_MYB92	MYB92	PlantTFDB	1.0	MYB92	0	None	None	1	None	None	gene is directly annotated
M07507_3.00_AtMYB53	M07507_3.00_AtMYB53	AtMYB53	PlantTFDB	1.0	AtMYB53	0	None	None	1	None	None	gene is directly annotated
M07508_3.00	M07508_3.00	MYB86	PlantTFDB	1.0	MYB86	0	None	None	1	None	None	gene is directly annotated
M07510_3.00	M07510_3.00	MYB106	PlantTFDB	1.0	MYB106	0	None	None	1	None	None	gene is directly annotated
M07514_3.00	M07514_3.00	ATMYB102	PlantTFDB	1.0	ATMYB102	0	None	None	1	None	None	gene is directly annotated
M07516_3.00	M07516_3.00	MYB3R1	PlantTFDB	1.0	MYB3R1	0	None	None	1	None	None	gene is directly annotated
M07518_3.00_HRS1	M07518_3.00_HRS1	HRS1	PlantTFDB	1.0	HRS1	0	None	None	1	None	None	gene is directly annotated
M07518_3.00_HHO3	M07518_3.00_HHO3	HHO3	PlantTFDB	1.0	HHO3	0	None	None	1	None	None	gene is directly annotated
M07520_3.00	M07520_3.00	MYB51	PlantTFDB	1.0	MYB51	0	None	None	1	None	None	gene is directly annotated
M07522_3.00	M07522_3.00	RVE1	PlantTFDB	1.0	RVE1	0	None	None	1	None	None	gene is directly annotated
M07528_3.00	M07528_3.00	ATMYB16	PlantTFDB	1.0	ATMYB16	0	None	None	1	None	None	gene is directly annotated
M07531_3.00	M07531_3.00	MYB43	PlantTFDB	1.0	MYB43	0	None	None	1	None	None	gene is directly annotated
M07532_3.00_MYB42	M07532_3.00_MYB42	MYB42	PlantTFDB	1.0	MYB42	0	None	None	1	None	None	gene is directly annotated
M07532_3.00_AtMYB40	M07532_3.00_AtMYB40	AtMYB40	PlantTFDB	1.0	AtMYB40	0	None	None	1	None	None	gene is directly annotated
M07534_3.00	M07534_3.00	RVE6	PlantTFDB	1.0	RVE6	0	None	None	1	None	None	gene is directly annotated
M07535_3.00_MYB105	M07535_3.00_MYB105	MYB105	PlantTFDB	1.0	MYB105	0	None	None	1	None	None	gene is directly annotated
M07535_3.00_MYB110	M07535_3.00_MYB110	MYB110	PlantTFDB	1.0	MYB110	0	None	None	1	None	None	gene is directly annotated
M07536_3.00_MYB52	M07536_3.00_MYB52	MYB52	PlantTFDB	1.0	MYB52	0	None	None	1	None	None	gene is directly annotated
